obs_ID,study_ID,year_pub,es,var
obs074,Castro et al. 2016 International Journal of Acarology,2016,2.28271406,0.003205128
obs075,Pegg et al. 2011 Ecology of Freshwater Fish,2011,0.023902296,0.027777778
obs076,Pegg et al. 2011 Ecology of Freshwater Fish,2011,-0.616033888,0.090909091
obs077,Pegg et al. 2011 Ecology of Freshwater Fish,2011,0.323876487,0.015151515
obs078,Pegg et al. 2011 Ecology of Freshwater Fish,2011,0.11387322,0.011494253
obs079,Pegg et al. 2011 Ecology of Freshwater Fish,2011,0.094607277,0.011764706
obs080,Pegg et al. 2011 Ecology of Freshwater Fish,2011,0.146409703,0.006578947
obs081,Harper 1999 Animal Behaviour,1999,0.395392825,0.043478261
obs082,Harper 1999 Animal Behaviour,1999,-0.458670484,0.034482759
obs083,Harper 1999 Animal Behaviour,1999,0.031009936,0.025641026
obs084,Galvan et al. 2012 Journal of Avian Biology,2012,0.048036915,0.001404494
obs085,Galvan et al. 2012 Journal of Avian Biology,2012,-0.087220503,0.008547009
obs086,Harper 1999 Animal Behaviour,1999,0.169607861,0.025641026
obs087,Harper 1999 Animal Behaviour,1999,-0.027006564,0.03125
obs088,Harper 1999 Animal Behaviour,1999,-0.323867791,0.038461538
obs089,Galvan et al. 2012 Journal of Avian Biology,2012,-0.152163611,0.000791766
obs090,Garvin et al. 2006 Journal of Parasitology,2006,-0.00376183,0.009708738
obs091,Garvin et al. 2006 Journal of Parasitology,2006,0.06437887,0.009708738
obs092,Galvan et al. 2012 Journal of Avian Biology,2012,-0.095287349,0.032258065
obs093,Galvan et al. 2012 Journal of Avian Biology,2012,0.240533924,0.015151515
obs094,Vicente et al. 2004 Parasitology,2004,0.164696272,0.007633588
obs095,Vicente et al. 2004 Parasitology,2004,-0.302208622,0.011363636
obs096,Vicente et al. 2004 Parasitology,2004,-0.12937045,0.003875969
obs097,Vicente et al. 2007 Naturwissenschaften,2007,-0.331647109,0.032258065
obs098,Vicente et al. 2007 Naturwissenschaften,2007,0.120581028,0.026315789
obs099,Vicente et al. 2007 Naturwissenschaften,2007,-0.140925576,0.076923077
obs100,Vicente et al. 2007 Naturwissenschaften,2007,0.100335348,0.009259259
obs101,Vicente et al. 2007 Oecologia,2007,-0.112435991,0.002525253
obs102,Vicente et al. 2007 Naturwissenschaften,2007,-0.255412812,0.006944444
obs103,Vicente et al. 2007 Naturwissenschaften,2007,-0.213171347,0.028571429
obs104,Vicente et al. 2007 Naturwissenschaften,2007,0.13073985,0.026315789
obs105,Vicente et al. 2007 Naturwissenschaften,2007,0.171666664,0.066666667
obs106,Irvine et al. 2006 Parasitology,2006,-0.341552757,0.011904762
obs107,Galvan et al. 2012 Journal of Avian Biology,2012,0.158309385,0.004115226
obs108,Aeby et al. 2002 Behavioral Ecology Sociobiology,2002,0.408617676,0.023809524
obs109,Ostlund-Nilsson et al. 2005 MARINE ECOLOGY PROGRESS SERIES,2005,-0.041206652,0.023255814
obs110,Galvan et al. 2012 Journal of Avian Biology,2012,0.045030412,0.002392344
obs111,Reinhardt 2001 Behavioral Ecology and Sociobiology,2001,0.052046946,0.018181818
obs112,Reinhardt 2001 Behavioral Ecology and Sociobiology,2001,-0.065091774,0.018181818
obs113,Cloutier et al. 2011 J. Roy. Soc. New Zealand,2011,-0.352423095,0.004166667
obs114,Galvan et al. 2012 Journal of Avian Biology,2012,0.168578995,0.027027027
obs115,Villanua et al. 2006 Ibis,2006,-0.203077337,0.011363636
obs116,Ludwig et al. 2010 Journal of Wildlife Diseases,2010,-0.222888218,0.007407407
obs117,Harmon et al. 2015 J. Fish Biol.,2015,0.182304227,0.007352941
obs118,Hanke et al. 2015 Journal of Shellfish Research,2015,-1.8500986,0.010309278
obs119,Hanke et al. 2015 Journal of Shellfish Research,2015,-1.883115359,0.010309278
obs120,Hanke et al. 2015 Journal of Shellfish Research,2015,-0.353167597,0.010309278
obs121,Hanke et al. 2015 Journal of Shellfish Research,2015,-1.226967873,0.010309278
obs122,Tripet & Richner 1999 Ecology,1999,-0.141501049,0.027027027
obs123,Tripet & Richner 1999 Ecology,1999,-0.144834739,0.027027027
obs124,Tripet & Richner 1997 Oikos,1997,-0.069832286,0.03125
obs125,Harper 1999 Animal Behaviour,1999,-0.188190607,0.033333333
obs126,Harper 1999 Animal Behaviour,1999,-0.464814471,0.02173913
obs127,Galvan et al. 2012 Journal of Avian Biology,2012,0.014000915,0.005464481
obs128,Hurtrez-Bousses et al. 1997 Oecologia,1997,-0.385309404,0.021276596
obs129,Gibbs et al. 2005 Journal of Wildlife Diseases,2005,-0.292718248,0.017857143
obs130,Galvan et al. 2012 Journal of Avian Biology,2012,0.070114671,0.034482759
obs131,Perez-Buitrago et al. 2008 Endangered Species Research,2008,0.42364893,0.016393443
obs132,Britton et al. 2011 PLoS One,2011,-0.53393633,0.014925373
obs133,Britton et al. 2011 PLoS One,2011,0.533710501,0.014925373
obs134,Semeniuk & Rothley 2008 Marine Ecology Progress Series,2008,0.225606811,0.007246377
obs135,Galvan et al. 2012 Journal of Avian Biology,2012,0.95714348,0.083333333
obs136,Marzal et al. 2013 Journal of Avian Biology,2013,-0.262110756,0.00729927
obs137,Marzal et al. 2008 Journal of Evolutionary Biology,2008,-0.223466134,0.009174312
obs138,Marzal et al. 2013 Oecologia,2013,-0.149312841,0.002267574
obs139,Puttker et al. 2008 Ecological Research,2008,-0.203774438,0.041666667
obs140,Puttker et al. 2008 Ecological Research,2008,-0.321652106,0.041666667
obs141,Elsheikha et al. 2004 Veterinary Parasitology,2004,-0.469786113,0.004926108
obs142,Polak 1998 Ecology,1998,-0.295314167,0.018518519
obs143,Polak 1998 Ecology,1998,-0.464452803,0.008064516
obs144,Galvan et al. 2012 Journal of Avian Biology,2012,-0.121595763,0.052631579
obs145,Galvan et al. 2012 Journal of Avian Biology,2012,0.183016366,0.03125
obs146,Figuerola et al. 1999 Functional Ecology,1999,0.156037141,0.020408163
obs147,Figuerola et al. 1999 Functional Ecology,1999,-0.861396642,0.05
obs148,Figuerola et al. 1999 Functional Ecology,1999,0.199652165,0.016393443
obs149,Figuerola et al. 1999 Functional Ecology,1999,0.133982678,0.05
obs150,Harper 1999 Animal Behaviour,1999,-0.19026308,0.034482759
obs151,Galvan et al. 2012 Journal of Avian Biology,2012,0.205859519,0.019607843
obs152,Galvan et al. 2012 Journal of Avian Biology,2012,0.263964597,0.003875969
obs153,Piksa et al. 2011 Folia Parasitologia,2011,-0.318334288,0.037037037
obs154,Piksa et al. 2011 Folia Parasitologia,2011,-0.094278338,0.006849315
obs155,Debeffe et al. 2016 Parasitology,2016,-0.346198637,0.004329004
obs156,Debeffe et al. 2016 Parasitology,2016,-0.062079626,0.004761905
obs157,Debeffe et al. 2016 Parasitology,2016,-0.18611973,0.002252252
obs158,Galvan et al. 2012 Journal of Avian Biology,2012,-0.07413552,0.0625
obs159,Gaglio et al. 2010 European Journal of Wildlife Research,2010,0.444055027,0.014084507
obs160,Harper 1999 Animal Behaviour,1999,-0.348449765,0.037037037
obs161,Harper 1999 Animal Behaviour,1999,-0.360892579,0.04
obs162,Harper 1999 Animal Behaviour,1999,-0.267181208,0.029411765
obs163,Harper 1999 Animal Behaviour,1999,-0.555995207,0.03125
obs164,Galvan et al. 2012 Journal of Avian Biology,2012,0.077152721,0.00152207
obs165,Carrasco et al. 2011 Journal of Wildlife Disease,2011,-0.399266526,0.003717472
obs166,Christensen et al. 2015 Journal of Wildlife Diseases,2015,-0.519130667,0.043478261
obs167,Dawson & Bortolotti 2000 The Auk,2000,-0.010000333,0.006289308
obs168,Dawson & Bortolotti 2000 The Auk,2000,0.079560771,0.007462687
obs169,Dawson & Bortolotti 2000 The Auk,2000,0.1491131,0.01010101
obs170,Dawson & Bortolotti 2000 The Auk,2000,0.010000333,0.02173913
obs171,Dawson & Bortolotti 2000 The Auk,2000,0.131203761,0.015151515
obs172,Dawson & Bortolotti 2000 The Auk,2000,-0.100335348,0.016666667
obs173,Dawson & Bortolotti 2000 The Auk,2000,-0.137588235,0.005617978
obs174,Dawson & Bortolotti 2000 The Auk,2000,-0.255412812,0.018181818
obs175,Dawson & Bortolotti 2000 The Auk,2000,0.171666664,0.015873016
obs176,Millan & Casanova 2009 Parasitol Res,2009,-0.298566264,0.018181818
obs177,Spada et al. 2013 Journal of Feline Medicine and Surgery,2013,-0.915880138,0.007352941
obs178,Serrano & Millan 2014 Epidemiology and Infection,2014,-0.604024894,0.018518519
obs179,Fromont et al. 2000 Veterinary Record,2000,-0.439026733,0.045454545
obs180,Fromont et al. 2000 Veterinary Record,2000,-0.528134711,0.071428571
obs181,Galvan et al. 2012 Journal of Avian Biology,2012,0.118552299,0.003584229
obs182,Harper 1999 Animal Behaviour,1999,-0.33610983,0.041666667
obs183,Harper 1999 Animal Behaviour,1999,-0.357488589,0.032258065
obs184,Galvan et al. 2012 Journal of Avian Biology,2012,0.27794277,0.004830918
obs185,Renner et al. 2016 International Journal for Parasitology,2016,-0.05363062,0.006493506
obs186,Renner et al. 2016 International Journal for Parasitology,2016,-0.047742693,0.006493506
obs187,Renner et al. 2016 International Journal for Parasitology,2016,-0.005806655,0.006493506
obs188,Renner et al. 2016 International Journal for Parasitology,2016,-0.020325403,0.006493506
obs189,Renner et al. 2016 International Journal for Parasitology,2016,-0.08019659,0.006493506
obs190,Renner et al. 2016 International Journal for Parasitology,2016,-0.039028408,0.006493506
obs191,Shaw et al. 2010 Journal of Parasitology,2010,0.259215162,0.002688172
obs192,Galvan et al. 2012 Journal of Avian Biology,2012,0.027006564,0.005681818
obs193,Galvan et al. 2012 Journal of Avian Biology,2012,-0.115511019,0.007633588
obs194,Garcia-Ramirez et al. 2005 J. Nat. Hist.,2005,0.239475208,0.032258065
obs195,Garcia-Ramirez et al. 2005 J. Nat. Hist.,2005,0.315023237,0.032258065
obs196,Deaton 2009 Behavioural Processes,2009,-0.325750146,0.020833333
obs197,Deaton 2009 Behavioural Processes,2009,-0.211125028,0.020833333
obs198,Kurtz et al. 2006 Proc Roy Soc B,2006,-0.25683214,0.008547009
obs199,Bakker & Mundwiler 1999 Freshwater Biology,1999,-0.452365369,0.035714286
obs200,Bakker & Mundwiler 1999 Freshwater Biology,1999,-0.415205968,0.038461538
obs201,Arnott et al. 2000 Proc Roy Soc B,2000,0.227625155,0.01369863
obs202,Arnott et al. 2000 Proc Roy Soc B,2000,0.525431874,0.025
obs203,Nordeide et al. 2016 Parasitology,2016,0.169464208,0.005813953
obs204,Nordeide et al. 2016 Parasitology,2016,-0.333992502,0.00212766
obs205,Heins 2012 Biological Journal of the Linnean Society,2012,-0.06048406,0.000506586
obs206,Lehmann 1992 Parasitology,1992,0.020002667,0.005617978
obs207,Lehmann 1992 Parasitology,1992,-0.234189467,0.005617978
obs208,Lehmann 1992 Parasitology,1992,-0.020002667,0.005617978
obs209,Lehmann 1992 Parasitology,1992,-0.070114671,0.005617978
obs210,Lehmann 1992 Parasitology,1992,-0.120581028,0.005617978
obs211,Hoffnagle et al. 2006 Journal of Aquatic Animal Health,2006,-0.237359351,0.014285714
obs212,Hoffnagle et al. 2006 Journal of Aquatic Animal Health,2006,-0.298566264,0.014285714
obs213,Hoffnagle et al. 2006 Journal of Aquatic Animal Health,2006,-0.198569333,0.012658228
obs214,Hoffnagle et al. 2006 Journal of Aquatic Animal Health,2006,-0.270403228,0.012658228
obs215,Pelabon et al. 2005 Marine Biology,2005,-0.3127766,0.012048193
obs216,Pelabon et al. 2005 Marine Biology,2005,0.064347676,0.012048193
obs217,Puttker et al. 2008 Ecological Research,2008,-0.083191387,0.066666667
obs218,Puttker et al. 2008 Ecological Research,2008,-0.364304607,0.066666667
obs219,Hawley et al. 2012 Functional Ecology,2012,-0.181260525,0.037037037
obs220,Hawley et al. 2012 Functional Ecology,2012,-0.300430633,0.037037037
obs221,Galvan et al. 2012 Journal of Avian Biology,2012,0.430812377,0.125
obs222,Galvan et al. 2012 Journal of Avian Biology,2012,-0.107411176,0.011363636
obs223,Galvan et al. 2012 Journal of Avian Biology,2012,0.100335348,0.00016592
obs224,Eberhardt et al. 2013 PLoS One,2013,-0.165181231,0.041666667
obs225,Salas & Herrera 2004 Mem Inst Oswaldo Cruz,2004,-0.298566264,0.027027027
obs226,Salas & Herrera 2004 Mem Inst Oswaldo Cruz,2004,0.171666664,0.027027027
obs227,Salas & Herrera 2004 Mem Inst Oswaldo Cruz,2004,-0.354092529,0.027027027
obs228,Salas & Herrera 2004 Mem Inst Oswaldo Cruz,2004,-0.040021354,0.058823529
obs229,Eberhardt et al. 2013 PLoS One,2013,-0.40685135,0.041666667
obs230,Salas & Herrera 2004 Mem Inst Oswaldo Cruz,2004,-0.040021354,0.037037037
obs231,Eberhardt et al. 2013 PLoS One,2013,-0.308658637,0.041666667
obs232,Eberhardt et al. 2013 PLoS One,2013,-0.438851519,0.041666667
obs233,Eberhardt et al. 2013 PLoS One,2013,-0.242216509,0.041666667
obs234,Salas & Herrera 2004 Mem Inst Oswaldo Cruz,2004,-0.549306144,0.058823529
obs235,Bridge 2003 International Journal of Acarology,2003,-0.265100812,0.014084507
obs236,Bridge 2003 International Journal of Acarology,2003,-0.425806354,0.014084507
obs237,Ruiz et al. 1995 Ornis Fennica,1995,0.647522845,0.055555556
obs238,Ruiz et al. 1995 Ornis Fennica,1995,0.056058649,0.071428571
obs239,Ruiz et al. 1995 Ornis Fennica,1995,-0.080171325,0.041666667
obs240,Ruiz et al. 1995 Ornis Fennica,1995,-0.070114671,0.045454545
obs241,Garvin et al. 2006 Journal of Parasitology,2006,-0.43146913,0.0625
obs242,Garvin et al. 2006 Journal of Parasitology,2006,-0.161250443,0.0625
obs243,Fokidis et al. 2008 J. Avian. Biol.,2008,-0.320545409,0.045454545
obs244,Munyeme et al. 2010 Preventive Veterinary Medicine,2010,-0.312340921,0.00862069
obs245,Dudek et al. 2016 Ticks and Tick-borne Diseases,2016,0.099190408,0.002012072
obs246,Stuart-Fox et al. 2009 PLoS One,2009,-0.276863823,0.008849558
obs247,Martinez-Padilla et al. 2011 Biology Letters,2011,-0.136079518,0.001490313
obs248,Schei et al. 2005 Ornis Fennica,2005,-0.477123872,0.032258065
obs249,Galvan et al. 2012 Journal of Avian Biology,2012,0.286597332,0.014285714
obs250,Bosch et al. 1997 Ornis Fennica,1997,-0.266108407,0.045454545
obs251,Bosch et al. 1997 Ornis Fennica,1997,-0.459896681,0.04
obs252,Lemly & Esch 1984 Journal of Parasitology,1984,-1.68106793,0.00228833
obs253,Lemly & Esch 1984 Journal of Parasitology,1984,-1.985655641,0.005649718
obs254,Murray et al. 1998 Ecology,1998,-0.234189467,0.006756757
obs255,Keith et al. 1986 J Wildl Dis.,1986,-0.110976126,0.003952569
obs256,Keith et al. 1986 J Wildl Dis.,1986,-0.109492534,0.003952569
obs257,Chroust et al. 2012 Veterinarni Medicina,2012,-0.810743125,0.002785515
obs258,Chroust et al. 2012 Veterinarni Medicina,2012,-0.928727364,0.002785515
obs259,Iason & Boag 1988 Journal of Wildlife Diseases,1988,-0.120581028,0.04
obs260,Iason & Boag 1988 Journal of Wildlife Diseases,1988,-0.298566264,0.0625
obs261,Newey et al. 2004 Wildlife Biology,2004,-0.40504856,0.025641026
obs262,Iason & Boag 1988 Journal of Wildlife Diseases,1988,0.202732554,0.04
obs263,Iason & Boag 1988 Journal of Wildlife Diseases,1988,-0.365443754,0.055555556
obs264,Sala-Bozano et al. 2012 Biol. J. Linn. Soc,2012,-0.647669328,0.003558719
obs265,Stockwell et al. 2016 Wildlfe Research,2016,0.004645705,0.005347594
obs266,Stockwell et al. 2016 Wildlfe Research,2016,0.108462624,0.006756757
obs267,Stockwell et al. 2016 Wildlfe Research,2016,0.249077696,0.022222222
obs268,Galvan et al. 2012 Journal of Avian Biology,2012,-0.067100525,0.0625
obs269,Galvan et al. 2012 Journal of Avian Biology,2012,0.405916575,0.034482759
obs270,Galvan et al. 2012 Journal of Avian Biology,2012,0.330533423,0.018518519
obs271,Galvan et al. 2012 Journal of Avian Biology,2012,0.088228219,0.007142857
obs272,Galvan et al. 2012 Journal of Avian Biology,2012,0.304034086,0.0625
obs273,Simpson et al. 2009 Veterinary Record,2009,-0.13534869,0.005154639
obs274,Robert & Schwanz 2013 Journal of Wildlife Management,2013,-0.330842045,0.018518519
obs275,Robert & Schwanz 2013 Journal of Wildlife Management,2013,-0.290448903,0.01754386
obs276,Roberts et al. 2010 Journal of Wildlife Diseases,2010,0.282730895,0.011904762
obs277,Puttker et al. 2008 Ecological Research,2008,-0.113484684,0.037037037
obs278,Puttker et al. 2008 Ecological Research,2008,0.084198409,0.037037037
obs279,Galvan et al. 2012 Journal of Avian Biology,2012,-0.226810893,0.0625
obs280,Werner et al. 2013 Physiology and Behavior,2013,-0.22260549,0.076923077
obs281,Werner et al. 2013 Physiology and Behavior,2013,-0.21631183,0.076923077
obs282,Werner et al. 2013 Physiology and Behavior,2013,-0.254346429,0.076923077
obs283,Ferrer-Maza et al. 2014 ICES Journal of Marine Science,2014,-0.324976786,0.022222222
obs284,Ferrer-Maza et al. 2014 ICES Journal of Marine Science,2014,-0.561379165,0.055555556
obs285,Ferrer-Maza et al. 2014 ICES Journal of Marine Science,2014,0.484700279,0.034482759
obs286,Ferrer-Maza et al. 2014 ICES Journal of Marine Science,2014,0.473471561,0.055555556
obs287,Ferrer-Maza et al. 2014 ICES Journal of Marine Science,2014,-0.40005965,0.034482759
obs288,Ferrer-Maza et al. 2014 ICES Journal of Marine Science,2014,-0.3884231,0.034482759
obs289,Hoi et al. 2010 Journal of Ornithology,2010,0.575164494,0.012048193
obs290,Hoi et al. 2010 Journal of Ornithology,2010,0.575164494,0.012048193
obs291,Rafalinirina et al. 2015 MCD,2015,0.040021354,0.008547009
obs292,Rafalinirina et al. 2015 MCD,2015,-0.140925576,0.008547009
obs293,Rafalinirina et al. 2015 MCD,2015,0.040021354,0.009615385
obs294,Rafalinirina et al. 2015 MCD,2015,-0.080171325,0.008547009
obs295,Rafalinirina et al. 2015 MCD,2015,-0.192337169,0.008547009
obs296,Rafalinirina et al. 2015 MCD,2015,0.13073985,0.009615385
obs297,Rafalinirina et al. 2015 MCD,2015,0.020002667,0.008547009
obs298,Rafalinirina et al. 2015 MCD,2015,-0.192337169,0.008547009
obs299,Rafalinirina et al. 2015 MCD,2015,0.080171325,0.009615385
obs300,Rafalinirina et al. 2015 MCD,2015,0.13073985,0.00862069
obs301,Rafalinirina et al. 2015 MCD,2015,0,0.00862069
obs302,Rafalinirina et al. 2015 MCD,2015,-0.020002667,0.009708738
obs303,Abollo et al. 2001 Journal of Fish Diseases,2001,-0.378644829,0.010309278
obs304,Southard et al. 2009 J. Aquatic Animal Health,2009,0.011046365,0.000348068
obs305,Inendino et al. 2005 Journal of Aquatic Animal Health,2005,-0.537038822,0.022222222
obs306,Jackson et al. 2014 PLoS Biology,2014,0.11473456,0.001745201
obs307,Jackson et al. 2014 PLoS Biology,2014,-0.104553018,0.001745201
obs308,Jackson et al. 2014 PLoS Biology,2014,0.087014088,0.001745201
obs309,Jackson et al. 2014 PLoS Biology,2014,0.100369514,0.001745201
obs310,Jackson et al. 2014 PLoS Biology,2014,0.089197494,0.001745201
obs311,Jackson et al. 2014 PLoS Biology,2014,0.227623999,0.001745201
obs312,Jackson et al. 2014 PLoS Biology,2014,0.104001612,0.001745201
obs313,Fokidis et al. 2008 J. Avian. Biol.,2008,-0.090244188,0.033333333
obs314,Loureno & Palmeirim 2007 Journal of Zoology,2007,-0.618381314,0.111111111
obs315,Loureno & Palmeirim 2007 Journal of Zoology,2007,-0.887183863,0.111111111
obs316,Loureno & Palmeirim 2007 Journal of Zoology,2007,-0.435611223,0.111111111
obs317,Galvan et al. 2012 Journal of Avian Biology,2012,1.121240584,0.1
obs318,Galvan et al. 2012 Journal of Avian Biology,2012,0.261823156,0.01369863
obs319,Shurulinkov et al. 2012 Parasitology Research,2012,-0.079808796,0.00212766
obs320,Shurulinkov et al. 2012 Parasitology Research,2012,-0.149382537,0.00212766
obs321,Shurulinkov et al. 2012 Parasitology Research,2012,-0.109241139,0.00212766
obs322,Galvan et al. 2012 Journal of Avian Biology,2012,0.092260889,0.035714286
obs323,Dubay et al. 2014 J. Parasitol.,2014,0.305539459,0.014285714
obs324,Hakkarainen et al. 2007 Parasitology,2007,-0.133753104,0.001310616
obs325,Orlova et al. 2012 Russian Journal of Ecology,2012,0.484700279,0.012345679
obs326,Witsenburg et al. 2014 Parasites & Vectors,2014,-0.486856306,0.005263158
obs327,Zahn & Rupp 2004 Journal of the Zoological Society of London,2004,-0.867300528,0.1
obs328,Lucan 2006 Folia Parasitologica,2006,-0.472230804,0.023255814
obs329,Lucan 2006 Folia Parasitologica,2006,0.435611223,0.034482759
obs330,Lucan 2006 Folia Parasitologica,2006,-0.309519604,0.023809524
obs331,Lucan 2006 Folia Parasitologica,2006,0.223656109,0.008695652
obs332,Lucan 2006 Folia Parasitologica,2006,-0.536060337,0.02173913
obs333,Zahn & Rupp 2004 Journal of the Zoological Society of London,2004,-1.020327758,0.125
obs334,Zahn & Rupp 2004 Journal of the Zoological Society of London,2004,-1.738049345,0.333333333
obs335,Zahn & Rupp 2004 Journal of the Zoological Society of London,2004,-0.928727364,0.142857143
obs336,Zahn & Rupp 2004 Journal of the Zoological Society of London,2004,-1.421925871,0.5
obs337,Zahn & Rupp 2004 Journal of the Zoological Society of London,2004,-0.887183863,0.333333333
obs338,Postawa et al. 2014 Folia Parasitologia,2014,-0.357488589,0.035714286
obs339,Postawa et al. 2014 Folia Parasitologia,2014,0.438017735,0.04
obs340,Postawa et al. 2014 Folia Parasitologia,2014,-0.39422868,0.045454545
